Female,"27,207","5,543","14,622","5,439",884,658,26,1,34,-
NDHIWA,"105,309","26,161","60,141","16,181","1,541","1,110",53,-,122,-
Male,"53,904","13,218","30,413","8,596",818,767,22,-,70,-
Female,"51,403","12,942","29,727","7,585",723,343,31,-,52,-
RACHUONYO NORTH,"84,682","17,633","47,176","16,313","1,974","1,419",67,1,99,-
Male,"43,300","8,989","23,798","8,407","1,052",962,40,-,52,-
Female,"41,382","8,644","23,378","7,906",922,457,27,1,47,-
RACHUONYO EAST,"60,292","12,160","34,418","11,443","1,157",957,63,1,93,-
Male,"30,901","6,175","17,532","5,902",575,623,36,1,57,-
Female,"29,390","5,985","16,886","5,540",582,334,27,-,36,-
RACHUONYO SOUTH,"63,280","12,916","35,049","12,243","1,580","1,347",50,2,93,-
Male,"31,952","6,564","17,594","6,122",749,861,18,-,44,-
Female,"31,328","6,352","17,455","6,121",831,486,32,2,49,-
RANGWE,"57,746","12,796","32,618","10,246","1,108",838,36,2,102,-
Male,"29,547","6,664","16,400","5,257",588,571,17,-,50,-
Female,"28,197","6,132","16,216","4,989",520,267,19,2,52,-
SUBA NORTH,"56,957","12,846","31,028","10,607","1,327","1,026",46,-,77,-
Male,"28,966","6,457","15,559","5,530",684,671,19,-,46,-
Female,"27,991","6,389","15,469","5,077",643,355,27,-,31,-
SUBA SOUTH,"57,265","13,369","31,645","10,339",952,794,71,-,95,-
Male,"29,367","6,787","15,814","5,619",534,529,32,-,52,-
Female,"27,898","6,582","15,831","4,720",418,265,39,-,43,-
MIGORI,"522,757","115,908","301,799","85,903","9,432","8,476",503,24,711,1
Male,"265,417","58,670","151,180","44,734","4,723","5,422",262,9,416,1
Female,"257,326","57,234","150,612","41,168","4,708","3,054",240,15,295,-
AWENDO,"56,849","12,262","32,110","10,164","1,200","1,012",39,1,61,-
Male,"29,012","6,272","16,144","5,251",631,655,20,-,39,-
Female,"27,836","5,990","15,965","4,913",569,357,19,1,22,-
KURIA EAST,"44,090","8,581","27,840","6,590",540,433,46,-,60,-
Male,"22,712","4,423","14,065","3,574",285,306,23,-,36,-
Female,"21,375","4,157","13,774","3,015",255,127,23,-,24,-
KURIA WEST,"94,801","19,547","57,915","14,459","1,380","1,203",177,18,102,-
Male,"47,912","9,844","28,892","7,643",653,725,95,7,53,-
Female,"46,886","9,702","29,022","6,816",727,478,81,11,49,-
NYATIKE,"81,986","20,496","45,920","12,989","1,247","1,154",41,2,137,-
Male,"41,715","10,354","22,955","6,838",647,821,21,2,77,-
Female,"40,267","10,142","22,962","6,151",599,333,20,-,60,-
"",,,,,Middle Level/ Technical,,,,,
"",,,,,,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,and Vocational Training,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,,,Education,,,
"",,,,,(TVET),,,,,
RONGO,"60,225","12,389","32,837","11,274","1,638","1,943",45,-,99,-
Male,"30,467","6,295","16,401","5,715",797,"1,183",20,-,56,-
Female,"29,757","6,094","16,435","5,559",841,760,25,-,43,-
SUNA EAST,"57,149","12,534","32,377","9,861","1,226","1,020",38,2,90,1
Male,"28,762","6,340","16,122","4,978",615,636,18,-,52,1
Female,"28,385","6,192","16,255","4,883",611,384,20,2,38,-
SUNA WEST,"58,786","14,183","32,714","9,424","1,325",987,58,1,94,-
Male,"29,543","7,118","16,275","4,824",616,616,35,-,59,-
Female,"29,243","7,065","16,439","4,600",709,371,23,1,35,-
URIRI,"68,871","15,916","40,086","11,142",876,724,59,-,68,-
Male,"35,294","8,024","20,326","5,911",479,480,30,-,44,-
Female,"33,577","7,892","19,760","5,231",397,244,29,-,24,-
KISII,"557,477","104,389","308,995","119,074","11,720","11,965",627,15,692,-
Male,"282,802","53,060","156,435","59,803","5,578","7,222",314,9,381,-
Female,"274,662","51,329","152,552","59,268","6,141","4,742",313,6,311,-
ETAGO,"39,960","8,225","22,843","7,810",485,495,50,1,51,-
Male,"20,355","4,139","11,539","4,046",254,324,22,-,31,-
Female,"19,604","4,086","11,304","3,764",231,170,28,1,20,-
GUCHA,"37,772","7,061","21,263","7,866",675,822,19,1,65,-
Male,"19,109","3,620","10,731","3,923",293,494,11,1,36,-
Female,"18,663","3,441","10,532","3,943",382,328,8,-,29,-
GUCHA SOUTH,"38,156","7,406","21,563","7,608",737,746,43,-,53,-
Male,"19,473","3,775","10,952","3,920",317,460,20,-,29,-
Female,"18,682","3,631","10,610","3,688",420,286,23,-,24,-
KENYENYA,"59,619","11,420","33,272","12,992",808,952,124,2,49,-
Male,"30,262","5,808","16,729","6,695",365,576,61,1,27,-
Female,"29,356","5,612","16,542","6,297",443,376,63,1,22,-
KISII CENTRAL,"68,085","11,882","35,362","15,136","2,765","2,822",40,-,78,-
Male,"34,485","6,067","17,917","7,419","1,331","1,683",20,-,48,-
Female,"33,599","5,815","17,445","7,717","1,433","1,139",20,-,30,-
KISII SOUTH,"59,783","11,234","34,235","11,998","1,194",953,105,-,64,-
Male,"30,077","5,693","17,196","6,012",542,542,59,-,33,-
Female,"29,702","5,541","17,035","5,986",652,411,46,-,31,-
KITUTU CENTRAL,"64,027","12,259","34,572","13,012","2,011","2,024",46,2,101,-
Male,"32,137","6,261","17,396","6,296",943,"1,159",25,1,56,-
Female,"31,889","5,998","17,176","6,715","1,068",865,21,1,45,-
MARANI,"47,285","8,460","27,394","10,078",660,628,25,-,40,-
Male,"24,220","4,258","14,072","5,109",343,404,15,-,19,-
Female,"23,064","4,202","13,321","4,969",317,224,10,-,21,-
"",,,,,Middle Level/ Technical,,,,,
"",,,,,,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,and Vocational Training,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,,,Education,,,
"",,,,,(TVET),,,,,
MASABA SOUTH,"54,102","9,795","29,437","12,701","1,003","1,009",69,3,85,-
Male,"27,657","4,953","15,091","6,412",502,624,33,1,41,-
Female,"26,444","4,842","14,346","6,288",501,385,36,2,44,-
NYAMACHE,"58,975","11,306","32,124","13,433",888,"1,060",79,6,79,-
Male,"30,113","5,756","16,372","6,799",432,668,36,5,45,-
Female,"28,862","5,550","15,752","6,634",456,392,43,1,34,-
SAMETA,"29,713","5,341","16,930","6,440",494,454,27,-,27,-
Male,"14,914","2,730","8,440","3,172",256,288,12,-,16,-
Female,"14,797","2,611","8,489","3,267",238,166,15,-,11,-
NYAMIRA,"260,426","45,908","144,682","58,615","5,335","5,117",345,10,414,-
Male,"132,577","23,539","73,848","29,171","2,537","3,096",155,7,224,-
Female,"127,840","22,367","70,829","29,443","2,797","2,021",190,3,190,-
BORABU,"30,834","5,153","16,856","7,195",745,823,21,-,41,-
Male,"15,988","2,693","8,737","3,670",368,493,6,-,21,-
Female,"14,846","2,460","8,119","3,525",377,330,15,-,20,-
MANGA,"40,147","6,907","22,038","9,382",920,777,62,1,60,-
Male,"20,317","3,512","11,177","4,669",435,458,28,1,37,-
Female,"19,828","3,394","10,860","4,713",485,319,34,-,23,-
MASABA NORTH,"47,656","8,095","26,640","10,953",890,933,89,2,54,-
Male,"24,105","4,068","13,532","5,476",406,556,39,1,27,-
Female,"23,550","4,026","13,108","5,477",484,377,50,1,27,-
NYAMIRA NORTH,"73,889","13,427","41,591","16,023","1,365","1,235",127,2,119,-
Male,"37,652","6,920","21,314","7,870",667,752,58,2,69,-
Female,"36,233","6,507","20,275","8,152",697,483,69,-,50,-
NYAMIRA SOUTH,"67,900","12,326","37,557","15,062","1,415","1,349",46,5,140,-
Male,"34,515","6,346","19,088","7,486",661,837,24,3,70,-
Female,"33,383","5,980","18,467","7,576",754,512,22,2,70,-
NAIROBI CITY,"1,358,304","263,792","644,279","263,299","79,022","98,948","1,053","3,844","4,066",1
Male,"671,188","132,823","317,016","125,968","37,429","53,457",449,"1,859","2,186",1
Female,"687,064","130,960","327,240","137,325","41,590","45,481",604,"1,985","1,879",-
DAGORETTI,"133,970","27,662","65,884","26,628","7,493","5,824",95,4,380,-
Male,"65,978","13,875","32,399","12,643","3,575","3,225",46,3,212,-
Female,"67,984","13,785","33,482","13,985","3,917","2,597",49,1,168,-
EMBAKASI,"298,718","62,643","141,648","54,913","17,893","20,184",179,394,864,-
Male,"146,665","31,553","69,431","25,766","8,277","10,919",86,182,451,-
Female,"152,044","31,089","72,212","29,146","9,616","9,263",93,212,413,-
"",,,,,Middle Level/ Technical,,,,,
"",,,,,,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,and Vocational Training,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,,,Education,,,
"",,,,,(TVET),,,,,
KAMUKUNJI,"76,129","13,504","37,164","14,744","3,762","3,858",234,"2,654",209,-
Male,"38,702","6,831","18,555","7,499","1,970","2,336",96,"1,285",130,-
Female,"37,427","6,673","18,609","7,245","1,792","1,522",138,"1,369",79,-
KASARANI,"246,064","48,702","115,737","47,027","15,038","18,730",102,22,706,-
Male,"121,382","24,605","56,693","22,502","6,898","10,260",41,14,369,-
Female,"124,669","24,096","59,036","24,524","8,140","8,467",61,8,337,-
KIBRA,"64,675","11,652","31,544","13,422","3,444","4,341",70,5,197,-
Male,"31,846","5,846","15,438","6,430","1,674","2,325",22,3,108,-
Female,"32,828","5,806","16,105","6,992","1,770","2,016",48,2,89,-
LANG'ATA,"63,974","9,786","26,330","12,524","3,717","11,132",55,164,266,-
Male,"31,677","4,965","13,110","6,040","1,712","5,608",26,76,140,-
Female,"32,294","4,820","13,219","6,484","2,005","5,524",29,88,125,-
MAKADARA,"55,981","10,454","26,042","11,340","3,911","4,046",36,6,146,-
Male,"27,872","5,292","12,846","5,415","1,927","2,287",17,6,82,-
Female,"28,105","5,162","13,194","5,925","1,982","1,759",19,-,64,-
MATHARE,"61,040","12,944","32,072","10,820","2,932","1,987",26,41,218,-
Male,"30,150","6,361","15,801","5,188","1,433","1,207",13,30,117,-
Female,"30,888","6,583","16,270","5,631","1,499",780,13,11,101,-
NJIRU,"205,700","41,876","102,375","41,503","10,135","9,286",72,8,444,1
Male,"101,161","21,133","50,407","19,666","4,673","5,015",33,4,229,1
Female,"104,534","20,740","51,967","21,836","5,462","4,271",39,4,215,-
STAREHE,"63,879","9,642","26,171","12,260","5,532","9,350",113,526,285,-
Male,"32,284","4,813","12,967","5,985","2,746","5,319",42,250,162,-
Female,"31,593","4,829","13,204","6,275","2,786","4,029",71,276,123,-
WESTLANDS,"88,174","14,927","39,312","18,118","5,165","10,210",71,20,351,-
Male,"43,471","7,549","19,369","8,834","2,544","4,956",27,6,186,-
Female,"44,698","7,377","19,942","9,282","2,621","5,253",44,14,165,-
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
KENYA,"36,212,477","3,616,843","18,341,098","9,787,320","2,755,273","1,511,943","37,546","51,996","101,326","9 ,132"
Rural,"24,039,655","2,629,252","13,757,157","5,805,561","1,210,293","513,134","30,783","28,994","59,188","5,293"
Urban,"12,172,822","987,591","4,583,941","3,981,759","1,544,980","998,809","6,763","23,002","42,138","3,839"
Male,"18,127,920","1,831,127","9,014,925","4,953,224","1,342,878","879,128","16,510","27,251","58,314","4,563"
Female,"18,083,556","1,785,619","9,325,664","4,833,831","1,412,336","632,760","21,034","24,745","43,003","4,564"
Intersex,"1,001",97,509,265,59,55,2,-,9,5
MOMBASA,"990,259","97,076","430,763","300,239","108,066","46,081",749,"3,678","3,356",251
Male,"507,180","48,282","211,461","162,278","54,043","27,031",358,"1,645","1,947",135
Female,"483,066","48,794","219,295","137,959","54,022","19,047",391,"2,033","1,409",116
CHANGAMWE,"113,346","9,412","46,958","38,842","13,618","3,955",64,74,411,12
Male,"59,561","4,716","23,470","21,191","7,386","2,472",31,36,255,4
Female,"53,785","4,696","23,488","17,651","6,232","1,483",33,38,156,8
JOMVU,"135,585","14,579","62,392","41,001","13,043","4,093",82,54,313,28
Male,"70,085","7,282","30,863","22,200","6,882","2,574",46,23,201,14
Female,"65,497","7,297","31,527","18,801","6,160","1,519",36,31,112,14
KISAUNI,"236,303","25,085","107,205","66,247","26,453","9,820",172,313,939,69
Male,"120,288","12,592","52,942","35,161","12,989","5,824",83,140,519,38
Female,"116,013","12,493","54,262","31,086","13,464","3,995",89,173,420,31
LIKONI,"203,522","23,313","94,569","63,217","16,830","4,537",203,289,541,23
Male,"105,103","11,450","46,141","35,153","8,876","2,922",98,158,290,15
Female,"98,417","11,863","48,427","28,063","7,954","1,615",105,131,251,8
MVITA,"119,741","8,611","44,973","35,884","15,909","11,025",124,"2,619",529,67
Male,"59,338","4,225","21,026","19,114","7,318","6,095",54,"1,148",318,40
Female,"60,402","4,386","23,946","16,770","8,591","4,930",70,"1,471",211,27
NYALI,"181,762","16,076","74,666","55,048","22,213","12,651",104,329,623,52
Male,"92,805","8,017","37,019","29,459","10,592","7,144",46,140,364,24
Female,"88,952","8,059","37,645","25,588","11,621","5,505",58,189,259,28
KWALE,"585,770","88,462","365,278","97,301","24,132","7,542",595,844,"1,447",169
Male,"304,149","45,273","185,712","54,022","12,602","4,841",300,462,848,89
Female,"281,610","43,186","179,560","43,278","11,529","2,701",295,382,599,80
KINANGO,"58,568","10,719","39,051","6,434","1,684",450,82,10,121,17
Male,"30,470","5,516","19,976","3,555",983,323,41,5,64,7
Female,"28,097","5,203","19,074","2,879",701,127,41,5,57,10
LUNGA LUNGA,"122,221","20,646","81,821","15,349","2,828",776,184,241,366,10
Male,"63,937","10,565","41,844","8,851","1,659",562,105,135,210,6
Female,"58,283","10,081","39,976","6,498","1,169",214,79,106,156,4
MATUGA,"139,714","19,569","85,636","25,632","6,096","2,138",155,179,268,41
Male,"72,298","10,113","43,267","14,084","3,113","1,361",65,109,164,22
Female,"67,414","9,456","42,368","11,547","2,983",777,90,70,104,19
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
MSAMBWENI,"136,026","15,454","73,634","33,027","9,723","3,238",81,372,467,30
Male,"70,023","7,761","37,063","18,023","4,716","1,924",39,196,282,19
Female,"66,000","7,692","36,570","15,004","5,006","1,314",42,176,185,11
SAMBURU,"129,241","22,074","85,136","16,859","3,801",940,93,42,225,71
Male,"67,421","11,318","43,562","9,509","2,131",671,50,17,128,35
Female,"61,816","10,754","41,572","7,350","1,670",269,43,25,97,36
KILIFI,"1,063,750","145,106","638,932","204,960","50,818","18,855","1,155","1,052","2,635",237
Male,"549,374","73,395","321,603","114,155","25,936","11,546",569,544,"1,516",110
Female,"514,362","71,709","317,320","90,804","24,881","7,309",586,508,"1,119",126
CHONYI,"44,897","6,743","28,451","7,881","1,321",364,57,1,79,-
Male,"23,263","3,431","14,228","4,487",775,257,36,1,48,-
Female,"21,633","3,312","14,222","3,394",546,107,21,-,31,-
GANZE,"95,274","15,986","63,246","12,558","2,408",699,187,3,139,48
Male,"48,889","8,092","31,970","6,803","1,334",504,93,1,72,20
Female,"46,383","7,894","31,274","5,755","1,074",195,94,2,67,28
KALOLENI,"134,645","19,476","83,746","22,986","6,024","1,760",174,49,373,57
Male,"69,960","9,960","42,603","12,736","3,200","1,112",80,25,220,24
Female,"64,681","9,514","41,142","10,250","2,824",648,94,24,153,32
KAUMA,"16,076","2,275","10,574","2,733",324,90,22,4,54,-
Male,"8,528","1,146","5,406","1,666",189,68,13,3,37,-
Female,"7,548","1,129","5,168","1,067",135,22,9,1,17,-
KILIFI NORTH,"138,095","17,710","77,950","27,739","9,138","5,000",75,121,353,9
Male,"70,668","9,021","38,664","15,234","4,513","2,933",29,66,204,4
Female,"67,425","8,689","39,285","12,504","4,625","2,067",46,55,149,5
KILIFI SOUTH,"158,925","19,837","85,413","38,606","10,419","3,969",126,53,490,12
Male,"81,501","10,097","42,476","21,098","5,161","2,310",56,31,265,7
Female,"77,423","9,740","42,937","17,508","5,257","1,659",70,22,225,5
MAGARINI,"134,107","19,900","89,467","19,947","3,316",843,224,210,180,20
Male,"70,300","9,963","45,673","11,796","1,900",611,122,114,108,13
Female,"63,807","9,937","43,794","8,151","1,416",232,102,96,72,7
MALINDI,"252,086","32,954","145,107","54,061","13,312","5,050",197,589,732,84
Male,"129,812","16,457","73,048","30,044","6,375","3,055",92,286,416,39
Female,"122,270","16,497","72,055","24,017","6,937","1,995",105,303,316,45
RABAI,"89,645","10,225","54,978","18,449","4,556","1,080",93,22,235,7
Male,"46,453","5,228","27,535","10,291","2,489",696,48,17,146,3
Female,"43,192","4,997","27,443","8,158","2,067",384,45,5,89,4
TANA RIVER,"158,000","27,966","90,660","29,624","5,869","1,716",239,"1,478",322,126
Male,"84,380","14,636","45,426","18,285","3,599","1,238",132,803,204,57
Female,"73,620","13,330","45,234","11,339","2,270",478,107,675,118,69
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
TANA DELTA,"60,630","11,454","34,778","11,085","2,068",498,68,554,79,46
Male,"32,005","5,923","17,283","6,748","1,293",366,39,295,42,16
Female,"28,625","5,531","17,495","4,337",775,132,29,259,37,30
TANA NORTH,"46,803","7,603","26,573","9,640","1,689",500,103,571,95,29
Male,"26,331","4,088","14,199","6,167","1,055",367,57,311,70,17
Female,"20,472","3,515","12,374","3,473",634,133,46,260,25,12
TANA RIVER,"50,567","8,909","29,309","8,899","2,112",718,68,353,148,51
Male,"26,044","4,625","13,944","5,370","1,251",505,36,197,92,24
Female,"24,523","4,284","15,365","3,529",861,213,32,156,56,27
LAMU,"103,880","11,533","60,689","23,070","4,842","1,908",113,"1,475",214,36
Male,"56,751","5,910","31,109","14,577","2,904","1,302",55,745,130,19
Female,"47,126","5,623","29,577","8,493","1,938",606,58,730,84,17
LAMU EAST,"15,810","1,859","9,769","2,944",518,129,27,538,26,-
Male,"8,629",947,"4,963","1,973",348,101,13,268,16,-
Female,"7,181",912,"4,806",971,170,28,14,270,10,-
LAMU WEST,"88,070","9,674","50,920","20,126","4,324","1,779",86,937,188,36
Male,"48,122","4,963","26,146","12,604","2,556","1,201",42,477,114,19
Female,"39,945","4,711","24,771","7,522","1,768",578,44,460,74,17
TAITA/TAVETA,"283,179","22,741","157,461","73,166","22,160","6,538",389,47,607,70
Male,"146,247","11,494","79,811","38,607","11,762","4,064",106,23,345,35
Female,"136,927","11,246","77,648","34,557","10,398","2,474",283,24,262,35
MWATATE,"69,170","5,465","39,503","17,643","4,982","1,348",98,6,116,9
Male,"35,947","2,751","20,083","9,462","2,719",820,34,4,69,5
Female,"33,222","2,713","19,420","8,181","2,263",528,64,2,47,4
TAITA,"48,089","3,529","25,788","13,605","3,924","1,023",98,4,116,2
Male,"24,894","1,766","13,153","7,128","2,127",638,23,2,57,-
Female,"23,195","1,763","12,635","6,477","1,797",385,75,2,59,2
TAVETA,"73,195","6,476","44,637","16,469","4,028","1,384",51,19,109,22
Male,"38,171","3,280","22,978","8,818","2,111",890,18,8,59,9
Female,"35,024","3,196","21,659","7,651","1,917",494,33,11,50,13
VOI,"92,725","7,271","47,533","25,449","9,226","2,783",142,18,266,37
Male,"47,235","3,697","23,597","13,199","4,805","1,716",31,9,160,21
Female,"45,486","3,574","23,934","12,248","4,421","1,067",111,9,106,16
GARISSA,"165,797","14,038","80,657","41,670","7,414","4,247",716,"15,615","1,283",157
Male,"98,291","7,262","45,637","27,597","4,780","3,179",423,"8,556",763,94
Female,"67,501","6,776","35,018","14,071","2,634","1,067",293,"7,059",520,63
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
BALAMBALA,"3,535",319,"1,679","1,394",76,32,28,6,1,-
Male,"2,391",176,"1,019","1,095",54,21,21,4,1,-
Female,"1,144",143,660,299,22,11,7,2,-,-
DADAAB,"25,675","1,536","13,711","6,429",898,412,147,"2,273",210,59
Male,"15,538",793,"7,793","4,450",671,321,86,"1,256",126,42
Female,"10,137",743,"5,918","1,979",227,91,61,"1,017",84,17
FAFI,"18,945","1,380","9,799","5,000",413,125,100,"2,002",103,23
Male,"11,187",734,"5,431","3,405",301,103,61,"1,071",67,14
Female,"7,756",646,"4,367","1,594",112,22,39,931,36,9
GARISSA,"56,947","4,033","25,456","15,688","4,116","2,795",98,"4,333",378,50
Male,"32,463","2,062","13,813","9,657","2,390","2,025",54,"2,224",215,23
Female,"24,481","1,971","11,642","6,030","1,726",769,44,"2,109",163,27
HULUGHO,"22,386","2,504","11,240","4,217",373,190,116,"3,611",127,8
Male,"13,803","1,346","6,922","2,897",276,158,64,"2,050",85,5
Female,"8,583","1,158","4,318","1,320",97,32,52,"1,561",42,3
IJARA,"33,072","3,558","15,779","7,894","1,407",614,189,"3,186",428,17
Male,"20,104","1,825","9,159","5,419",994,489,116,"1,846",246,10
Female,"12,968","1,733","6,620","2,475",413,125,73,"1,340",182,7
LAGDERA,"5,237",708,"2,993","1,048",131,79,38,204,36,-
Male,"2,805",326,"1,500",674,94,62,21,105,23,-
Female,"2,432",382,"1,493",374,37,17,17,99,13,-
WAJIR,"151,956","15,622","83,393","34,632","5,871","2,739",504,"8,520",610,65
Male,"88,325","8,026","46,217","22,208","4,053","2,158",296,"4,913",413,41
Female,"63,627","7,595","37,175","12,423","1,818",580,208,"3,607",197,24
BUNA,"6,738",783,"3,447","1,654",214,82,33,504,20,1
Male,"3,843",417,"1,884","1,045",141,68,18,261,9,-
Female,"2,895",366,"1,563",609,73,14,15,243,11,1
ELDAS,"15,538","1,933","9,164","2,974",407,140,69,774,77,-
Male,"8,477",939,"4,748","1,918",272,106,41,403,50,-
Female,"7,061",994,"4,416","1,056",135,34,28,371,27,-
HABASWEIN,"39,532","3,238","19,736","9,085","1,442",593,170,"5,082",162,24
Male,"23,862","1,722","11,504","5,861","1,021",485,97,"3,055",105,12
Female,"15,670","1,516","8,232","3,224",421,108,73,"2,027",57,12
TARBAJ,"7,220",776,"4,420","1,642",179,73,19,104,7,-
Male,"3,749",353,"2,160",974,140,53,10,55,4,-
Female,"3,470",423,"2,259",668,39,20,9,49,3,-
WAJIR EAST,"33,348","2,721","17,313","9,126","2,063","1,196",57,643,202,27
Male,"19,381","1,411","9,420","5,677","1,380",944,35,344,148,22
Female,"13,966","1,310","7,893","3,449",683,251,22,299,54,5
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
WAJIR NORTH,"10,871","1,612","6,418","1,975",394,226,28,202,16,-
Male,"6,104",792,"3,423","1,290",276,190,20,104,9,-
Female,"4,767",820,"2,995",685,118,36,8,98,7,-
WAJIR SOUTH,"17,774","2,395","10,850","3,559",510,144,74,176,53,13
Male,"10,950","1,316","6,509","2,452",365,117,46,103,35,7
Female,"6,823","1,078","4,341","1,107",145,27,28,73,18,6
WAJIR WEST,"20,935","2,164","12,045","4,617",662,285,54,"1,035",73,-
Male,"11,959","1,076","6,569","2,991",458,195,29,588,53,-
Female,"8,975","1,088","5,476","1,625",204,90,25,447,20,-
MANDERA,"197,490","20,796","112,762","43,633","5,969","2,829",594,"9,802",966,139
Male,"109,059","9,904","59,225","27,672","4,163","2,245",320,"4,965",491,74
Female,"88,428","10,892","53,535","15,960","1,806",584,274,"4,837",475,65
MANDERA WEST,"24,818","4,188","14,826","4,250",492,259,62,675,62,4
Male,"13,284","1,943","7,694","2,664",360,212,32,346,31,2
Female,"11,534","2,245","7,132","1,586",132,47,30,329,31,2
BANISA,"22,704","3,391","13,175","3,977",646,156,148,"1,004",206,1
Male,"13,086","1,713","7,335","2,689",465,127,71,586,100,-
Female,"9,617","1,678","5,839","1,288",181,29,77,418,106,1
KOTULO,"18,807","1,923","10,810","4,010",589,248,37,"1,114",76,-
Male,"10,129",875,"5,494","2,531",440,192,22,529,46,-
Female,"8,677","1,048","5,315","1,479",149,56,15,585,30,-
LAFEY,"13,505","1,251","6,970","3,403",283,139,104,"1,266",88,1
Male,"6,945",577,"3,348","1,979",196,96,64,645,39,1
Female,"6,560",674,"3,622","1,424",87,43,40,621,49,-
MANDERA CENTRAL,"40,307","3,836","22,950","8,477","1,215",397,82,"2,937",280,133
Male,"20,137","1,596","10,812","5,004",814,320,42,"1,348",130,71
Female,"20,169","2,240","12,138","3,472",401,77,40,"1,589",150,62
MANDERA EAST,"48,557","3,253","26,137","13,353","2,029","1,348",87,"2,181",169,-
Male,"28,744","1,690","14,445","8,874","1,360","1,057",55,"1,162",101,-
Female,"19,813","1,563","11,692","4,479",669,291,32,"1,019",68,-
MANDERA NORTH,"28,792","2,954","17,894","6,163",715,282,74,625,85,-
Male,"16,734","1,510","10,097","3,931",528,241,34,349,44,-
Female,"12,058","1,444","7,797","2,232",187,41,40,276,41,-
MARSABIT,"146,569","20,707","82,364","30,428","6,877","4,611",210,778,378,216
Male,"78,922","10,355","41,996","18,352","4,041","3,310",114,406,238,110
Female,"67,643","10,352","40,365","12,075","2,836","1,301",96,372,140,106
LOIYANGALANI,"8,271","1,387","4,779","1,531",362,174,17,-,21,-
Male,"4,155",630,"2,161",957,243,144,8,-,12,-
Female,"4,115",757,"2,617",574,119,30,9,-,9,-
"",,,,,Middle Level/,,,,,
"",,,,,Technical and,,Adult Basic,,,
County/ Sub-County,Total*,Pre-Primary,Primary,Secondary,,University,,Madrasa/ Duksi,Don't Know,Not Stated
"",,,,,Vocational,,Education,,,
"",,,,,Training (TVET),,,,,
MARSABIT CENTRAL,"43,011","5,032","22,939","10,002","2,661","2,147",31,23,176,-
Male,"22,802","2,544","11,623","5,654","1,380","1,467",18,8,108,-
Female,"20,207","2,488","11,315","4,347","1,281",680,13,15,68,-
MARSABIT NORTH,"12,276","1,854","7,143","2,331",564,314,22,19,29,-
Male,"6,375",912,"3,455","1,374",336,248,12,14,24,-
Female,"5,901",942,"3,688",957,228,66,10,5,5,-
MARSABIT SOUTH,"14,999","2,433","8,158","3,114",772,424,48,-,39,11
Male,"7,702","1,109","3,758","1,941",517,336,12,-,23,6
Female,"7,297","1,324","4,400","1,173",255,88,36,-,16,5
MOYALE,"43,034","6,037","25,085","8,561","1,461","1,053",38,727,61,11
Male,"24,024","3,142","13,503","5,339",866,730,22,377,39,6
Female,"19,010","2,895","11,582","3,222",595,323,16,350,22,5
NORTH HORR,"8,597","1,298","4,482","1,843",493,246,21,2,24,188
Male,"4,886",657,"2,412","1,178",328,183,17,1,15,95
Female,"3,710",641,"2,069",665,165,63,4,1,9,93
SOLOLO,"16,381","2,666","9,778","3,046",564,253,33,7,28,6
Male,"8,978","1,361","5,084","1,909",371,202,25,6,17,3
Female,"7,403","1,305","4,694","1,137",193,51,8,1,11,3
ISIOLO,"129,220","17,498","67,106","31,730","7,514","3,955",126,"1,053",201,37
Male,"68,403","8,893","33,651","18,416","3,917","2,667",60,650,128,21
Female,"60,816","8,604","33,455","13,314","3,597","1,288",66,403,73,16
GARBATULLA,"34,291","4,871","20,252","7,063",851,414,44,739,45,12
Male,"18,837","2,488","10,556","4,453",548,312,25,418,29,8
